1331861403100,18,010_Home,200,OK,Thread Group 1-6,text,true,18078,13
1331861405554,16,010_Home,200,OK,Thread Group 1-2,text,true,18078,11
1331861407598,132,012_Home_jpg,200,OK,Thread Group 1-8,bin,true,141994,69
1331861408175,612,040_Statistics,200,OK,Thread Group 1-9,text,true,110280,594
1331861408757,79,012_Home_jpg,200,OK,Thread Group 1-4,bin,true,141994,43
1331861408947,75,012_Home_jpg,200,OK,Thread Group 1-7,bin,true,141994,62
1331861409146,10,020_Dept,200,OK,Thread Group 1-12,text,true,26719,6
1331861409280,10,030_Demographics,200,OK,Thread Group 1-4,text,true,16757,5
1331861409284,16,012_Home_jpg,200,OK,Thread Group 1-6,bin,true,141907,8
1331861409324,44,012_Home_jpg,200,OK,Thread Group 1-3,bin,true,141994,33
1331861410168,13,030_Demographics,200,OK,Thread Group 1-13,text,true,16838,9
1331861411230,15,012_Home_jpg,200,OK,Thread Group 1-1,bin,true,141994,5
1331861411974,11,020_Dept,200,OK,Thread Group 1-6,text,true,26632,6
1331861412068,12,010_Home,200,OK,Thread Group 1-6,text,true,17991,8
1331861412257,11,020_Dept,200,OK,Thread Group 1-7,text,true,26632,6
1331861412814,10,030_Demographics,200,OK,Thread Group 1-7,text,true,16757,6
1331861413103,15,012_Home_jpg,200,OK,Thread Group 1-27,bin,true,141994,5
1331861413645,16,010_Home,200,OK,Thread Group 1-8,text,true,17991,12
1331861413724,15,012_Home_jpg,200,OK,Thread Group 1-2,bin,true,141907,3
1331861413925,10,030_Demographics,200,OK,Thread Group 1-5,text,true,16841,10
1331861414042,14,020_Dept,200,OK,Thread Group 1-29,text,true,26719,14
1331861414060,11,010_Home,200,OK,Thread Group 1-13,text,true,17991,11
1331861414312,15,012_Home_jpg,200,OK,Thread Group 1-4,bin,true,141907,3
1331861414445,10,030_Demographics,200,OK,Thread Group 1-18,text,true,16860,10
1331861414470,10,020_Dept,200,OK,Thread Group 1-21,text,true,26719,10
1331861414622,12,010_Home,200,OK,Thread Group 1-18,text,true,17991,8
1331861414635,21,010_Home,200,OK,Thread Group 1-14,text,true,18078,17
1331861414943,11,030_Demographics,200,OK,Thread Group 1-1,text,true,16719,11
1331861415109,15,012_Home_jpg,200,OK,Thread Group 1-4,bin,true,141907,3
1331861415283,6,030_Demographics,200,OK,Thread Group 1-11,text,true,16839,5
1331861415486,8,010_Home,200,OK,Thread Group 1-26,text,true,18078,6
1331861415856,6,020_Dept,200,OK,Thread Group 1-8,text,true,26632,4
1331861415916,14,012_Home_jpg,200,OK,Thread Group 1-10,bin,true,141994,2
1331861415962,6,020_Dept,200,OK,Thread Group 1-21,text,true,26632,5
1331861416296,11,010_Home,200,OK,Thread Group 1-6,text,true,17991,8
1331861416297,17,012_Home_jpg,200,OK,Thread Group 1-9,bin,true,141907,4
1331861416498,8,030_Demographics,200,OK,Thread Group 1-13,text,true,16760,6
1331861416582,15,012_Home_jpg,200,OK,Thread Group 1-17,bin,true,141994,5
1331861417088,12,010_Home,200,OK,Thread Group 1-30,text,true,18078,8
1331861417229,12,010_Home,200,OK,Thread Group 1-31,text,true,18078,8
1331861417365,15,012_Home_jpg,200,OK,Thread Group 1-28,bin,true,141994,3
1331861417235,620,040_Statistics,200,OK,Thread Group 1-15,text,true,110280,597
1331861417958,6,030_Demographics,200,OK,Thread Group 1-33,text,true,16847,4
1331861418180,8,010_Home,200,OK,Thread Group 1-33,text,true,17991,6
1331861418177,16,012_Home_jpg,200,OK,Thread Group 1-30,bin,true,141907,2
1331861418582,23,022_Dept_jpg,200,OK,Thread Group 1-11,bin,true,31541,20
1331861418690,8,010_Home,200,OK,Thread Group 1-26,text,true,17991,6
1331861418790,33,022_Dept_jpg,200,OK,Thread Group 1-26,bin,true,31541,31
1331861418863,14,012_Home_jpg,200,OK,Thread Group 1-38,bin,true,141994,3
1331861418898,9,030_Demographics,200,OK,Thread Group 1-16,text,true,16806,7
1331861419072,9,010_Home,200,OK,Thread Group 1-3,text,true,17991,7
1331861419153,11,020_Dept,200,OK,Thread Group 1-35,text,true,26719,11
1331861419207,15,012_Home_jpg,200,OK,Thread Group 1-39,bin,true,141994,4
1331861419362,12,010_Home,200,OK,Thread Group 1-25,text,true,18078,9
1331861419454,12,022_Dept_jpg,200,OK,Thread Group 1-23,bin,true,31628,10
1331861419468,15,012_Home_jpg,200,OK,Thread Group 1-19,bin,true,141994,3
1331861419618,15,012_Home_jpg,200,OK,Thread Group 1-34,bin,true,141994,4
1331861419742,15,012_Home_jpg,200,OK,Thread Group 1-10,bin,true,141907,4
1331861419831,15,012_Home_jpg,200,OK,Thread Group 1-2,bin,true,141907,4
1331861420150,13,010_Home,200,OK,Thread Group 1-6,text,true,17991,9
1331861420181,12,010_Home,200,OK,Thread Group 1-4,text,true,17991,8
1331861420258,6,022_Dept_jpg,200,OK,Thread Group 1-21,bin,true,31541,4
1331861420445,16,010_Home,200,OK,Thread Group 1-12,text,true,17991,12
1331861420502,15,012_Home_jpg,200,OK,Thread Group 1-36,bin,true,141994,4
1331861419919,638,040_Statistics,200,OK,Thread Group 1-5,text,true,110193,616
1331861420568,14,012_Home_jpg,200,OK,Thread Group 1-2,bin,true,141907,2
1331861420655,12,022_Dept_jpg,200,OK,Thread Group 1-8,bin,true,31541,9
1331861420658,17,012_Home_jpg,200,OK,Thread Group 1-23,bin,true,141907,2
1331861420671,16,012_Home_jpg,200,OK,Thread Group 1-20,bin,true,141994,4
1331861420264,602,040_Statistics,200,OK,Thread Group 1-35,text,true,110193,592
1331861421334,9,030_Demographics,200,OK,Thread Group 1-7,text,true,16759,7
1331861421447,16,010_Home,200,OK,Thread Group 1-2,text,true,17991,15
1331861421477,9,010_Home,200,OK,Thread Group 1-43,text,true,18078,6
1331861421667,6,022_Dept_jpg,200,OK,Thread Group 1-21,bin,true,31541,4
1331861421860,10,020_Dept,200,OK,Thread Group 1-18,text,true,26632,6
1331861421986,12,010_Home,200,OK,Thread Group 1-31,text,true,17991,8
1331861422283,15,010_Home,200,OK,Thread Group 1-43,text,true,17991,10
1331861422277,22,012_Home_jpg,200,OK,Thread Group 1-37,bin,true,141994,4
1331861422285,22,012_Home_jpg,200,OK,Thread Group 1-5,bin,true,141907,7
1331861422330,15,012_Home_jpg,200,OK,Thread Group 1-22,bin,true,141994,3
1331861422746,14,012_Home_jpg,200,OK,Thread Group 1-39,bin,true,141907,3
1331861422789,6,020_Dept,200,OK,Thread Group 1-42,text,true,26719,5
1331861422891,9,010_Home,200,OK,Thread Group 1-26,text,true,17991,7
1331861423114,5,022_Dept_jpg,200,OK,Thread Group 1-41,bin,true,31628,2
1331861423233,7,020_Dept,200,OK,Thread Group 1-24,text,true,26719,5
1331861423566,8,020_Dept,200,OK,Thread Group 1-1,text,true,26632,6
1331861423655,14,012_Home_jpg,200,OK,Thread Group 1-7,bin,true,141907,3
